no,user,appliance_type,items,quantities,rating 
3382,user301,office,"WAITING LOUNGE,LAZER PRINTER,SECURITY LOCK,CALCULATOR","2,2,4,2",1
3383,user189,home,"BLENDER,KITCHEN SET","2,4",7
3384,user346,office,"CALCULATOR,CAMERA,PAPER CLIP","2,3,3",7
3385,user140,office,"CAMERA,COFFEE MACHINE,PAPER CLIP","3,3,1",6
3386,user493,office,MARKER,2,1
3387,user340,home,"BLENDER,DISH WASHER,TELEVISION,DOUBLE COT","3,3,1,3",2
3388,user355,home,TOASTER,4,4
3389,user446,office,"COMPUTER,COFFEE MACHINE,CALCULATOR","4,1,3",5
3390,user387,office,"CAMERA,CALCULATOR,LAZER PRINTER,COMPUTER","4,2,3,2",3
3391,user376,home,"SHOW CASE,KITCHEN SET,DISH WASHER","2,2,1",10
3392,user406,home,"VACCUM CLEANER,DISH WASHER,TOASTER","4,3,3",7
3393,user67,home,"DISH WASHER,WASHING MACHINE,SHOW CASE","1,4,3",3
3394,user98,home,"DRESSING TABLE,OVEN","4,4",9
3395,user382,office,"MARKER,PAPER CLIP","3,1",9
3396,user340,home,"OVEN,WASHING MACHINE,DISH WASHER,DRESSING TABLE","2,1,1,1",3
3397,user430,home,OVEN,4,5
3398,user427,office,"MARKER,SHREDDER,SECURITY LOCK,WAITING LOUNGE","3,3,4,1",10
3399,user210,office,"COFFEE MACHINE,PAPER CLIP,SHREDDER,MARKER","2,2,2,3",3
3400,user362,office,SHREDDER,3,2
3401,user83,home,"VACCUM CLEANER,KITCHEN SET,TELEVISION","1,1,2",10
3402,user72,office,"MARKER,PAPER CLIP,WAITING LOUNGE,COFFEE MACHINE","3,2,3,3",7
3403,user224,office,"CALCULATOR,COFFEE MACHINE,SHREDDER,SECURITY LOCK","1,3,2,1",7
3404,user345,home,"VACCUM CLEANER,KITCHEN SET","2,4",3
3405,user43,office,MARKER,3,7
3406,user379,home,"REFRIGERATOR,TELEVISION,DOUBLE COT","4,4,2",9
3407,user257,home,"BLENDER,REFRIGERATOR","3,1",7
3408,user63,home,"DRESSING TABLE,REFRIGERATOR,SHOW CASE,TOASTER","4,3,1,2",2
3409,user198,office,"CALCULATOR,MARKER","4,1",5
3410,user24,office,"COFFEE MACHINE,WAITING LOUNGE","1,2",2
3411,user125,office,"CAMERA,SHREDDER,MARKER,CALCULATOR","1,4,4,4",8
3412,user236,office,"SHREDDER,CALCULATOR","3,4",4
3413,user464,home,"TOASTER,BLENDER,VACCUM CLEANER","2,1,1",10
3414,user227,office,"LAZER PRINTER,CAMERA,PAPER CLIP,MARKER","4,4,4,4",3
3415,user379,home,DRESSING TABLE,4,5
3416,user185,home,"WASHING MACHINE,REFRIGERATOR,DRESSING TABLE","4,2,1",1
3417,user445,office,"MARKER,COMPUTER,SECURITY LOCK,PAPER CLIP","1,3,2,1",10
3418,user279,home,"DISH WASHER,TOASTER","1,4",10
3419,user331,office,"WAITING LOUNGE,CAMERA,COMPUTER,LAZER PRINTER","3,4,2,3",1
3420,user143,home,"OVEN,WASHING MACHINE,SHOW CASE,VACCUM CLEANER","2,1,3,2",5
3421,user450,office,"LAZER PRINTER,CALCULATOR","3,3",8
3422,user398,office,SECURITY LOCK,1,8
3423,user227,home,"VACCUM CLEANER,OVEN,BLENDER,TELEVISION","4,2,3,4",7
3424,user66,home,"TELEVISION,DRESSING TABLE","4,2",4
3425,user130,home,"DOUBLE COT,KITCHEN SET","1,2",8
3426,user381,home,TELEVISION,1,4
3427,user14,office,SHREDDER,2,7
3428,user3,home,"BLENDER,WASHING MACHINE,DRESSING TABLE,KITCHEN SET","2,3,1,1",4
3429,user314,home,"VACCUM CLEANER,DISH WASHER","2,1",3
3430,user267,home,"SHOW CASE,DRESSING TABLE,TOASTER,BLENDER","1,2,1,4",5
3431,user377,office,"MARKER,LAZER PRINTER,COMPUTER","2,3,3",1
3432,user21,office,"WAITING LOUNGE,LAZER PRINTER","4,2",7
3433,user291,home,"DISH WASHER,KITCHEN SET,REFRIGERATOR","1,2,4",1
3434,user360,office,"WAITING LOUNGE,PAPER CLIP","2,2",3
3435,user34,home,"TOASTER,DRESSING TABLE,SHOW CASE,DOUBLE COT","4,2,2,1",1
3436,user419,office,SECURITY LOCK,4,8
3437,user235,home,"REFRIGERATOR,KITCHEN SET","4,1",8
3438,user76,home,"OVEN,DISH WASHER","3,4",3
3439,user322,office,"SECURITY LOCK,LAZER PRINTER","1,1",3
3440,user406,home,DRESSING TABLE,1,4
3441,user88,home,"DOUBLE COT,DISH WASHER","4,3",6
3442,user149,office,"CALCULATOR,SECURITY LOCK,WAITING LOUNGE","2,1,3",10
3443,user40,office,"LAZER PRINTER,COMPUTER","4,4",1
3444,user284,office,"LAZER PRINTER,SHREDDER,WAITING LOUNGE","1,3,2",2
3445,user122,office,"COFFEE MACHINE,WAITING LOUNGE,LAZER PRINTER","3,1,2",1
3446,user465,home,"DOUBLE COT,REFRIGERATOR","3,4",1
3447,user22,home,"REFRIGERATOR,TELEVISION,VACCUM CLEANER,DRESSING TABLE","2,1,1,2",6
3448,user129,office,"MARKER,CAMERA","3,3",5
3449,user300,office,"WAITING LOUNGE,COMPUTER,COFFEE MACHINE","4,3,1",7
3450,user476,home,VACCUM CLEANER,1,10
3451,user225,office,"CAMERA,WAITING LOUNGE","2,2",9
3452,user390,home,"REFRIGERATOR,OVEN,VACCUM CLEANER,TOASTER","4,1,1,2",6
3453,user422,home,WASHING MACHINE,3,5
3454,user306,office,"MARKER,SHREDDER","2,1",3
3455,user51,home,REFRIGERATOR,1,5
3456,user398,home,TELEVISION,3,10
3457,user93,home,"KITCHEN SET,VACCUM CLEANER","2,4",4
3458,user495,home,"KITCHEN SET,DRESSING TABLE,WASHING MACHINE,BLENDER","1,1,4,3",5
3459,user158,home,"WASHING MACHINE,DOUBLE COT,TOASTER","3,1,1",6
3460,user368,office,"WAITING LOUNGE,SHREDDER","3,1",10
3461,user192,office,"SECURITY LOCK,SHREDDER","2,3",8
3462,user214,office,"COMPUTER,WAITING LOUNGE,SECURITY LOCK,LAZER PRINTER","1,2,3,1",10
3463,user403,office,WAITING LOUNGE,3,6
3464,user375,home,"DOUBLE COT,DISH WASHER","2,1",10
3465,user18,office,"CAMERA,SECURITY LOCK,PAPER CLIP,MARKER","1,2,4,1",6
3466,user85,office,"COMPUTER,SHREDDER","1,2",2
3467,user368,home,"DRESSING TABLE,TOASTER","3,3",6
3468,user399,office,"MARKER,COMPUTER","2,3",6
3469,user261,home,"DRESSING TABLE,VACCUM CLEANER","1,3",5
3470,user171,office,"CALCULATOR,SECURITY LOCK,SHREDDER,COFFEE MACHINE","3,3,3,2",4
3471,user221,office,"WAITING LOUNGE,SECURITY LOCK","4,3",4
3472,user178,home,"DISH WASHER,REFRIGERATOR,WASHING MACHINE","3,1,2",6
3473,user27,office,"COFFEE MACHINE,COMPUTER,CAMERA","1,4,1",9
3474,user101,office,"CALCULATOR,MARKER","4,1",4
3475,user479,office,PAPER CLIP,1,2
3476,user5,home,"BLENDER,OVEN","4,1",9
3477,user116,office,"MARKER,CALCULATOR,COMPUTER,COFFEE MACHINE","4,3,1,3",4
3478,user209,home,WASHING MACHINE,1,5
3479,user170,office,"MARKER,SECURITY LOCK,LAZER PRINTER","2,2,3",1
3480,user353,office,COMPUTER,3,1
3481,user355,office,CAMERA,2,3
3482,user19,home,"DOUBLE COT,VACCUM CLEANER,REFRIGERATOR","2,3,3",4
3483,user115,home,"TOASTER,DISH WASHER,BLENDER,OVEN","3,2,2,3",9
3484,user219,home,"WASHING MACHINE,TELEVISION","3,4",3
3485,user316,office,"COMPUTER,LAZER PRINTER","4,4",4
3486,user80,office,"PAPER CLIP,SECURITY LOCK","2,3",5
3487,user408,home,"TOASTER,REFRIGERATOR,DISH WASHER,DRESSING TABLE","4,1,2,3",6
3488,user143,home,"DOUBLE COT,TOASTER","4,3",7
3489,user365,home,"DISH WASHER,WASHING MACHINE","2,2",6
3490,user416,office,"PAPER CLIP,CALCULATOR,COMPUTER,MARKER","4,2,1,2",8
3491,user163,office,"LAZER PRINTER,CAMERA","3,4",1
3492,user350,office,"MARKER,COMPUTER,SHREDDER","2,2,4",2
3493,user491,home,"BLENDER,VACCUM CLEANER","1,2",9
3494,user424,home,"BLENDER,TELEVISION,VACCUM CLEANER,REFRIGERATOR","3,4,1,2",1
3495,user134,home,"WASHING MACHINE,OVEN","3,1",3
3496,user297,office,CALCULATOR,1,1
3497,user422,home,"TELEVISION,DRESSING TABLE","2,3",6
3498,user445,home,"DISH WASHER,VACCUM CLEANER","3,3",6
3499,user213,home,"VACCUM CLEANER,SHOW CASE,BLENDER","2,1,3",4
3500,user443,office,"SECURITY LOCK,WAITING LOUNGE,CAMERA","1,2,3",9
3501,user18,office,"CAMERA,MARKER,PAPER CLIP","1,1,2",1
3502,user2,office,CALCULATOR,4,7
3503,user95,office,"SECURITY LOCK,MARKER","2,4",1
3504,user420,home,"KITCHEN SET,VACCUM CLEANER","1,4",10
3505,user459,home,OVEN,3,4
3506,user75,home,WASHING MACHINE,2,7
3507,user455,office,"SECURITY LOCK,COMPUTER,SHREDDER,CALCULATOR","3,3,2,4",10
3508,user165,home,"KITCHEN SET,VACCUM CLEANER,DISH WASHER,DRESSING TABLE","4,4,2,4",1
3509,user229,home,"REFRIGERATOR,KITCHEN SET,DRESSING TABLE","4,4,3",5
3510,user178,office,"SECURITY LOCK,LAZER PRINTER,COFFEE MACHINE","3,2,3",10
3511,user191,office,"LAZER PRINTER,CAMERA","3,2",8
3512,user486,office,"SHREDDER,CAMERA,MARKER,PAPER CLIP","2,2,4,2",10
3513,user86,office,LAZER PRINTER,4,1
3514,user308,office,"SECURITY LOCK,LAZER PRINTER","1,1",9
3515,user31,home,"VACCUM CLEANER,DISH WASHER,DRESSING TABLE","4,4,3",10
3516,user256,home,"DISH WASHER,OVEN","3,1",10
3517,user411,office,SECURITY LOCK,1,8
3518,user77,home,"DOUBLE COT,WASHING MACHINE,KITCHEN SET","3,2,1",5
3519,user387,office,"CAMERA,WAITING LOUNGE,MARKER,PAPER CLIP","3,4,4,2",4
3520,user221,office,"LAZER PRINTER,MARKER","3,1",1
3521,user268,office,"CALCULATOR,MARKER,SECURITY LOCK","1,1,2",6
3522,user218,office,"PAPER CLIP,LAZER PRINTER,SECURITY LOCK,CAMERA","3,2,1,2",7
3523,user171,office,SHREDDER,4,1
3524,user422,home,VACCUM CLEANER,1,5
3525,user242,office,"CAMERA,SHREDDER","2,2",6
3526,user279,office,"COFFEE MACHINE,SHREDDER,PAPER CLIP","2,4,3",9
3527,user163,home,"SHOW CASE,DOUBLE COT,KITCHEN SET","1,3,1",8
3528,user102,home,OVEN,3,10
3529,user114,office,"SECURITY LOCK,CAMERA","3,3",6
3530,user194,office,CALCULATOR,4,9
3531,user183,home,"KITCHEN SET,VACCUM CLEANER,TELEVISION","4,2,1",6
3532,user50,home,"DISH WASHER,VACCUM CLEANER,OVEN","3,4,2",3
3533,user12,home,"WASHING MACHINE,VACCUM CLEANER","3,4",3
3534,user159,home,DISH WASHER,2,4
3535,user270,office,"WAITING LOUNGE,SECURITY LOCK","3,4",2
3536,user290,home,DOUBLE COT,3,7
3537,user421,office,"CALCULATOR,SECURITY LOCK","1,1",4
3538,user295,office,LAZER PRINTER,1,1
3539,user316,home,"VACCUM CLEANER,DRESSING TABLE","1,3",2
3540,user350,office,"CAMERA,MARKER","3,3",7
3541,user287,home,TELEVISION,1,4
3542,user423,office,"SECURITY LOCK,MARKER","4,1",6
3543,user257,home,"BLENDER,TELEVISION,WASHING MACHINE","4,2,2",5
3544,user62,office,"CALCULATOR,LAZER PRINTER","3,1",7
3545,user339,home,"TOASTER,TELEVISION,SHOW CASE","4,2,2",6
3546,user417,office,SHREDDER,4,1
3547,user475,home,"SHOW CASE,DRESSING TABLE,BLENDER,TOASTER","1,4,4,4",1
3548,user41,home,"REFRIGERATOR,SHOW CASE","4,1",7
3549,user225,home,"OVEN,KITCHEN SET,DRESSING TABLE,REFRIGERATOR","1,4,4,4",2
3550,user346,home,"VACCUM CLEANER,DISH WASHER,OVEN","1,1,1",4
3551,user255,office,"LAZER PRINTER,SECURITY LOCK,MARKER,CALCULATOR","2,3,4,4",10
3552,user48,home,"DOUBLE COT,REFRIGERATOR,KITCHEN SET,SHOW CASE","2,3,2,2",2
3553,user332,home,"DOUBLE COT,OVEN,WASHING MACHINE","4,1,3",8
3554,user272,office,"COMPUTER,CALCULATOR","4,1",3
3555,user34,home,"DISH WASHER,DRESSING TABLE","4,4",5
3556,user435,home,"KITCHEN SET,DRESSING TABLE,DOUBLE COT","4,2,4",2
3557,user370,home,"REFRIGERATOR,TELEVISION,OVEN","1,4,1",7
3558,user59,office,"LAZER PRINTER,SHREDDER","3,3",2
3559,user229,office,"SECURITY LOCK,PAPER CLIP,SHREDDER,LAZER PRINTER","4,2,4,4",5
3560,user113,home,BLENDER,2,10
3561,user371,home,KITCHEN SET,1,9
3562,user175,office,CAMERA,1,10
3563,user125,home,"OVEN,DRESSING TABLE,DOUBLE COT","4,4,2",7
3564,user172,office,"SECURITY LOCK,LAZER PRINTER,COFFEE MACHINE,CAMERA","1,3,2,4",3
3565,user214,home,BLENDER,1,9
3566,user456,office,"LAZER PRINTER,CALCULATOR","2,1",2
3567,user406,home,"TELEVISION,TOASTER,KITCHEN SET,VACCUM CLEANER","1,2,2,1",4
3568,user395,office,COFFEE MACHINE,3,2
3569,user209,office,"SECURITY LOCK,COFFEE MACHINE,PAPER CLIP","3,1,1",1
3570,user329,home,"BLENDER,DRESSING TABLE","4,2",3
3571,user498,office,COFFEE MACHINE,1,8
3572,user384,office,"COFFEE MACHINE,SECURITY LOCK","4,4",5
3573,user173,office,"MARKER,CAMERA,SECURITY LOCK","2,1,3",10
3574,user219,office,CAMERA,4,3
3575,user373,home,"TELEVISION,WASHING MACHINE","1,4",3
3576,user163,home,"TELEVISION,DRESSING TABLE,REFRIGERATOR","2,2,4",1
3577,user166,office,"CALCULATOR,SHREDDER,COMPUTER","2,1,2",2
3578,user482,office,"LAZER PRINTER,WAITING LOUNGE,SHREDDER","3,1,1",1
3579,user302,home,"TELEVISION,DISH WASHER,REFRIGERATOR,VACCUM CLEANER","3,1,2,1",2
3580,user82,home,"VACCUM CLEANER,SHOW CASE,DRESSING TABLE,OVEN","2,4,1,2",8
3581,user437,office,COMPUTER,1,6
3582,user289,home,"DOUBLE COT,REFRIGERATOR","2,4",1
3583,user247,home,SHOW CASE,3,3
3584,user442,office,"SHREDDER,MARKER","2,2",3
3585,user196,office,"SHREDDER,LAZER PRINTER,CALCULATOR","2,1,4",5
3586,user88,home,WASHING MACHINE,3,10
3587,user253,office,"COMPUTER,COFFEE MACHINE","1,4",6
3588,user406,office,"SHREDDER,PAPER CLIP,COMPUTER,WAITING LOUNGE","1,3,4,4",9
3589,user45,home,"DOUBLE COT,OVEN","4,3",8
3590,user471,office,"COMPUTER,MARKER,CALCULATOR","4,3,4",4
3591,user147,office,LAZER PRINTER,4,1
3592,user10,office,"CALCULATOR,COMPUTER,SECURITY LOCK,CAMERA","1,3,2,1",1
3593,user255,office,"COMPUTER,MARKER,WAITING LOUNGE","2,1,1",9
3594,user267,office,MARKER,3,5
3595,user161,office,COFFEE MACHINE,4,1
3596,user358,office,"CAMERA,SHREDDER,COFFEE MACHINE,WAITING LOUNGE","2,1,3,4",8
3597,user105,office,CALCULATOR,1,8
3598,user499,home,WASHING MACHINE,4,5
3599,user248,home,"TOASTER,DOUBLE COT,TELEVISION,SHOW CASE","2,4,2,2",8
3600,user140,office,"SHREDDER,PAPER CLIP,COMPUTER","2,2,2",1
3601,user148,office,"MARKER,CAMERA","1,1",6
3602,user303,home,"DISH WASHER,DOUBLE COT","2,1",6
3603,user333,home,"SHOW CASE,TELEVISION,WASHING MACHINE,DOUBLE COT","1,4,3,3",4
3604,user404,home,"KITCHEN SET,WASHING MACHINE","4,1",7
3605,user50,home,"OVEN,REFRIGERATOR,TELEVISION","4,1,4",1
3606,user135,office,"CALCULATOR,SHREDDER","2,3",2
3607,user81,home,"REFRIGERATOR,DISH WASHER,TELEVISION","4,1,1",7
3608,user356,home,SHOW CASE,1,1
3609,user273,home,"WASHING MACHINE,TOASTER","1,3",3
3610,user300,home,"KITCHEN SET,VACCUM CLEANER,TOASTER","4,2,4",3
3611,user270,home,"SHOW CASE,TOASTER","2,4",4
3612,user264,home,"VACCUM CLEANER,TOASTER","4,4",1
3613,user241,home,SHOW CASE,3,8
3614,user175,home,"BLENDER,SHOW CASE","3,1",1
3615,user332,home,"WASHING MACHINE,TOASTER,BLENDER","3,2,2",6
3616,user50,home,"DISH WASHER,TOASTER,OVEN,SHOW CASE","3,4,2,2",7
3617,user20,office,"SHREDDER,LAZER PRINTER","4,4",2
3618,user127,office,COMPUTER,4,7
3619,user463,home,KITCHEN SET,3,4
3620,user199,home,VACCUM CLEANER,4,9
3621,user68,home,"DRESSING TABLE,SHOW CASE,DOUBLE COT,VACCUM CLEANER","1,1,3,2",4
3622,user97,office,"COFFEE MACHINE,COMPUTER","1,1",4
3623,user455,office,"LAZER PRINTER,CAMERA,SECURITY LOCK,COMPUTER","3,4,1,4",6
3624,user129,office,CAMERA,3,4
3625,user262,office,"CAMERA,WAITING LOUNGE,CALCULATOR","2,3,4",4
3626,user358,office,"CALCULATOR,CAMERA","3,2",2
3627,user153,office,"CAMERA,SECURITY LOCK,COMPUTER,WAITING LOUNGE","4,1,2,3",1
3628,user32,home,"KITCHEN SET,DISH WASHER,REFRIGERATOR,SHOW CASE","2,3,3,4",1
3629,user475,office,"LAZER PRINTER,SECURITY LOCK,CALCULATOR","2,2,4",8
3630,user4,home,DOUBLE COT,3,6
3631,user314,home,"OVEN,SHOW CASE","3,4",9
3632,user252,office,"SECURITY LOCK,LAZER PRINTER,WAITING LOUNGE","1,2,3",9
3633,user49,office,"COMPUTER,MARKER","4,1",10
3634,user150,home,"DRESSING TABLE,SHOW CASE,OVEN,KITCHEN SET","3,3,2,2",3
3635,user189,office,"SHREDDER,CAMERA,COFFEE MACHINE,LAZER PRINTER","3,4,4,1",5
3636,user316,home,"KITCHEN SET,OVEN,VACCUM CLEANER,SHOW CASE","2,3,2,2",9
3637,user3,office,COFFEE MACHINE,1,2
3638,user289,home,"DRESSING TABLE,WASHING MACHINE","2,2",10
3639,user212,home,TOASTER,4,9
3640,user481,home,"WASHING MACHINE,BLENDER,DOUBLE COT","4,2,1",10
3641,user424,office,"LAZER PRINTER,MARKER","1,3",9
3642,user134,home,"DRESSING TABLE,TELEVISION,BLENDER","4,2,2",8
3643,user107,home,"DRESSING TABLE,BLENDER,REFRIGERATOR,OVEN","1,4,1,2",7
3644,user205,office,"SECURITY LOCK,CAMERA","1,3",6
3645,user34,office,"CALCULATOR,CAMERA,WAITING LOUNGE","4,3,1",2
3646,user93,office,"COFFEE MACHINE,LAZER PRINTER","4,2",10
3647,user118,office,"CAMERA,CALCULATOR,MARKER","1,3,3",7
3648,user45,office,"CALCULATOR,MARKER,WAITING LOUNGE","3,1,1",8
3649,user500,home,"DISH WASHER,KITCHEN SET,DOUBLE COT,BLENDER","4,2,1,4",7
3650,user3,office,"CALCULATOR,MARKER,SHREDDER","1,4,4",5
3651,user469,home,"KITCHEN SET,SHOW CASE,DRESSING TABLE","3,3,2",10
3652,user463,home,"SHOW CASE,REFRIGERATOR","2,1",7
3653,user421,home,"TELEVISION,REFRIGERATOR,DOUBLE COT","4,4,3",4
3654,user475,office,"CALCULATOR,PAPER CLIP","2,4",10
3655,user327,office,"COFFEE MACHINE,CAMERA,COMPUTER,SECURITY LOCK","4,2,2,3",1
3656,user375,home,"VACCUM CLEANER,REFRIGERATOR,BLENDER,TOASTER","1,1,3,1",8
3657,user120,home,"TELEVISION,SHOW CASE,DRESSING TABLE","3,4,3",7
3658,user409,office,"CALCULATOR,LAZER PRINTER,SHREDDER","2,3,3",8
3659,user496,home,"OVEN,DOUBLE COT","4,3",6
3660,user177,home,BLENDER,4,1
3661,user342,home,"TELEVISION,TOASTER,DRESSING TABLE","2,3,4",3
3662,user491,office,"LAZER PRINTER,PAPER CLIP","1,2",4
3663,user378,office,"CALCULATOR,COFFEE MACHINE,MARKER,SHREDDER","2,3,2,2",6
3664,user327,office,"CALCULATOR,SECURITY LOCK,SHREDDER,WAITING LOUNGE","4,3,4,4",8
3665,user410,office,"LAZER PRINTER,PAPER CLIP,SHREDDER,CALCULATOR","1,2,1,2",7
3666,user334,home,"DOUBLE COT,DRESSING TABLE,BLENDER","2,2,2",2
3667,user179,home,"TELEVISION,BLENDER,DRESSING TABLE,REFRIGERATOR","1,4,4,3",4
3668,user431,home,DRESSING TABLE,2,8
3669,user284,home,"TOASTER,SHOW CASE","3,1",9
3670,user305,home,TELEVISION,4,7
3671,user62,office,"WAITING LOUNGE,SHREDDER,SECURITY LOCK,COFFEE MACHINE","2,2,1,2",10
3672,user311,office,WAITING LOUNGE,1,10
3673,user111,home,"OVEN,TELEVISION","2,3",5
3674,user411,home,"DISH WASHER,BLENDER,OVEN,REFRIGERATOR","2,4,3,3",8
3675,user483,home,"BLENDER,OVEN,VACCUM CLEANER,TELEVISION","4,1,4,3",4
3676,user201,office,"CALCULATOR,COMPUTER","1,2",1
3677,user359,office,"CAMERA,SECURITY LOCK,SHREDDER","1,2,4",8
3678,user8,home,"DRESSING TABLE,WASHING MACHINE,TELEVISION,TOASTER","3,4,4,3",1
3679,user305,home,"DISH WASHER,OVEN,TELEVISION,REFRIGERATOR","4,1,3,1",6
3680,user321,home,"VACCUM CLEANER,DISH WASHER","1,4",4
3681,user246,home,"DOUBLE COT,VACCUM CLEANER","1,4",8
3682,user177,office,"COFFEE MACHINE,LAZER PRINTER,SECURITY LOCK,CAMERA","2,2,1,1",7
3683,user348,home,"VACCUM CLEANER,OVEN","3,3",5
3684,user385,office,SHREDDER,4,6
3685,user72,office,"MARKER,COMPUTER,WAITING LOUNGE","2,4,4",5
3686,user250,office,"SHREDDER,MARKER","2,4",4
3687,user31,home,"WASHING MACHINE,DOUBLE COT,DISH WASHER","4,1,2",7
3688,user425,office,"CAMERA,SECURITY LOCK,MARKER,WAITING LOUNGE","2,2,3,2",1
3689,user85,home,"SHOW CASE,TOASTER,WASHING MACHINE","1,1,4",1
3690,user279,home,OVEN,3,5
3691,user106,home,"BLENDER,KITCHEN SET,VACCUM CLEANER","4,1,2",2
3692,user430,home,"VACCUM CLEANER,BLENDER","3,3",5
3693,user186,office,SECURITY LOCK,3,4
3694,user340,office,COMPUTER,1,8
3695,user89,office,SECURITY LOCK,4,7
3696,user230,home,"DISH WASHER,REFRIGERATOR","4,2",4
3697,user93,office,SECURITY LOCK,3,1
3698,user247,office,"MARKER,WAITING LOUNGE,COMPUTER","4,4,1",8
3699,user284,home,"OVEN,REFRIGERATOR","1,4",1
3700,user413,home,"OVEN,DOUBLE COT,WASHING MACHINE,TELEVISION","2,1,1,2",5
3701,user38,office,CALCULATOR,4,9
3702,user5,office,"LAZER PRINTER,SHREDDER","2,1",5
3703,user277,office,"CAMERA,COFFEE MACHINE,PAPER CLIP","4,4,2",1
3704,user416,office,"CAMERA,LAZER PRINTER,COFFEE MACHINE","4,3,2",7
3705,user48,office,"MARKER,SHREDDER,CALCULATOR","3,2,2",8
3706,user402,home,"OVEN,SHOW CASE","4,2",10
3707,user100,home,"OVEN,TELEVISION,TOASTER","4,2,1",10
3708,user138,home,"BLENDER,KITCHEN SET","4,2",8
3709,user443,home,"REFRIGERATOR,VACCUM CLEANER,KITCHEN SET","2,3,3",5
3710,user204,home,"OVEN,DOUBLE COT,TOASTER,VACCUM CLEANER","1,4,2,2",9
3711,user324,office,"CALCULATOR,PAPER CLIP","4,1",1
3712,user489,home,"DISH WASHER,WASHING MACHINE,DOUBLE COT,BLENDER","1,1,3,2",1
3713,user344,home,"KITCHEN SET,DOUBLE COT","2,1",3
3714,user493,office,"SECURITY LOCK,PAPER CLIP,SHREDDER","4,4,3",8
3715,user61,office,CALCULATOR,3,9
3716,user181,home,"BLENDER,DISH WASHER,DRESSING TABLE","1,4,1",1
3717,user339,home,"DRESSING TABLE,SHOW CASE,DISH WASHER,KITCHEN SET","2,1,1,3",9
3718,user440,office,MARKER,4,5
3719,user449,home,DISH WASHER,3,10
3720,user197,office,MARKER,3,3
3721,user234,home,"KITCHEN SET,WASHING MACHINE,REFRIGERATOR,BLENDER","1,4,1,4",5
3722,user445,office,"SHREDDER,WAITING LOUNGE,PAPER CLIP","4,3,3",9
3723,user331,office,COMPUTER,2,8
3724,user330,home,"DISH WASHER,DOUBLE COT","2,1",4
3725,user91,office,"SECURITY LOCK,CAMERA,MARKER,CALCULATOR","1,1,2,4",10
3726,user11,home,"DOUBLE COT,SHOW CASE","4,2",5
3727,user449,office,"MARKER,CAMERA,PAPER CLIP","3,4,1",3
3728,user124,office,MARKER,3,9
3729,user380,home,"KITCHEN SET,DOUBLE COT","2,2",6
3730,user240,office,COMPUTER,2,5
3731,user263,home,"VACCUM CLEANER,DISH WASHER,KITCHEN SET,TELEVISION","3,3,4,1",10
3732,user356,home,"WASHING MACHINE,REFRIGERATOR","2,4",7
3733,user257,home,"BLENDER,OVEN,TELEVISION,DRESSING TABLE","3,1,1,2",9
3734,user421,office,"CAMERA,SHREDDER","4,2",6
3735,user25,office,LAZER PRINTER,2,5
3736,user434,office,COFFEE MACHINE,2,9
3737,user219,home,"VACCUM CLEANER,SHOW CASE","4,3",10
3738,user9,home,"BLENDER,OVEN","4,4",5
3739,user107,office,"CAMERA,WAITING LOUNGE,MARKER,LAZER PRINTER","1,3,4,3",9
3740,user363,office,"COFFEE MACHINE,SECURITY LOCK,LAZER PRINTER","2,2,4",8
3741,user214,home,"DOUBLE COT,KITCHEN SET,DISH WASHER","2,2,2",8
3742,user486,home,"SHOW CASE,BLENDER,KITCHEN SET","3,4,2",7
3743,user262,home,"DOUBLE COT,DRESSING TABLE","1,1",1
3744,user4,home,DOUBLE COT,3,3
3745,user182,home,"SHOW CASE,VACCUM CLEANER,KITCHEN SET,REFRIGERATOR","2,2,1,4",6
3746,user123,home,"TOASTER,BLENDER,KITCHEN SET","3,3,3",2
3747,user342,office,"WAITING LOUNGE,SHREDDER","1,3",10
3748,user308,home,"DRESSING TABLE,KITCHEN SET,DISH WASHER,WASHING MACHINE","1,1,3,3",3
3749,user100,office,"CAMERA,SHREDDER","3,2",8
3750,user158,office,"PAPER CLIP,SHREDDER,CALCULATOR,SECURITY LOCK","4,3,3,3",2
3751,user192,office,"LAZER PRINTER,PAPER CLIP","1,4",8
3752,user158,home,"DISH WASHER,BLENDER,TELEVISION","4,2,1",1
3753,user424,office,LAZER PRINTER,3,7
3754,user335,office,"COFFEE MACHINE,WAITING LOUNGE","2,3",5
3755,user302,office,SHREDDER,2,6
3756,user426,office,SHREDDER,4,10
3757,user121,home,VACCUM CLEANER,2,7
3758,user59,office,WAITING LOUNGE,1,2
3759,user198,office,"COFFEE MACHINE,PAPER CLIP,CALCULATOR,SECURITY LOCK","3,2,1,4",2
3760,user416,home,"DRESSING TABLE,OVEN,REFRIGERATOR,VACCUM CLEANER","3,4,2,4",1
3761,user339,office,LAZER PRINTER,4,7
3762,user14,office,"PAPER CLIP,COFFEE MACHINE,SHREDDER,CAMERA","4,2,1,2",9
3763,user323,office,"COMPUTER,CAMERA,PAPER CLIP,WAITING LOUNGE","3,4,4,4",8
3764,user234,office,"WAITING LOUNGE,COMPUTER,COFFEE MACHINE,LAZER PRINTER","4,3,1,2",3
